Major_Category_en,Sub_Category_en,Major_Category_ja,Sub_Category_ja,Major_Category_ko,Sub_Category_ko,Korean,Japanese,English
Music,Ten Desires,音楽部門,東方神霊廟,음악부문,동방신령묘,요괴 뒤쪽 참배길,妖怪裏参道,Youkai Shrine's Back Road
Music,Ten Desires,音楽部門,東方神霊廟,음악부문,동방신령묘,사도의 후타츠이와,佐渡の二ッ岩,Futatsuiwa from Sado
Music,Ten Desires,音楽部門,東方神霊廟,음악부문,동방신령묘,신사의 새로운 바람,神社の新しい風,A New Wind at the Shrine
Music,Ten Desires,音楽部門,東方神霊廟,음악부문,동방신령묘,디자이어 드림,デザイアドリーム,Desire Dream
Music,Ten Desires,音楽部門,東方神霊廟,음악부문,동방신령묘,플레이어즈 스코어,プレイヤーズスコア,Player's Score
Music,Hopeless Masquerade,音楽部門,東方心綺楼,음악부문,동방심기루,봄빛 오솔길 ~ Colorful Path,春色小径　～ Colorful Path,Spring Lane ~ Colorful Path
Music,Hopeless Masquerade,音楽部門,東方心綺楼,음악부문,동방심기루,메이거스 나이트,メイガスナイト,Magus Night
Music,Hopeless Masquerade,音楽部門,東方心綺楼,음악부문,동방심기루,구세대 아저씨와 하이칼라 소녀,時代親父とハイカラ少女,The Traditional Old Man and the Stylish Girl
Music,Hopeless Masquerade,音楽部門,東方心綺楼,음악부문,동방심기루,감정의 마천루 ~ Cosmic Mind,感情の摩天楼　～ Cosmic Mind,Emotional Skyscraper ~ Cosmic Mind
Music,Hopeless Masquerade,音楽部門,東方心綺楼,음악부문,동방심기루,오오미와 신화전,大神神話伝,Omiwa Legend
Music,Hopeless Masquerade,音楽部門,東方心綺楼,음악부문,동방심기루,쇼토쿠전설 ~ True Administrator,聖徳伝説　～ True Administrator,Shoutoku Legend ~ True Administrator
Music,Hopeless Masquerade,音楽部門,東方心綺楼,음악부문,동방심기루,아쿠타가와 류노스케의 캇파 ~ Candid Friend,芥川龍之介の河童　～ Candid Friend,"Akutagawa Ryuunosuke's ""Kappa"" ~ Candid Friend"
Music,Hopeless Masquerade,音楽部門,東方心綺楼,음악부문,동방심기루,하르트만의 요괴소녀,ハルトマンの妖怪少女,Hartmann's Youkai Girl
Music,Hopeless Masquerade,音楽部門,東方心綺楼,음악부문,동방심기루,사도의 후타츠이와,佐渡の二ッ岩,Futatsuiwa from Sado
Music,Hopeless Masquerade,音楽部門,東方心綺楼,음악부문,동방심기루,환상향의 후타츠이와,幻想郷の二ッ岩,Futatsuiwa from Gensokyo
Music,Hopeless Masquerade,音楽部門,東方心綺楼,음악부문,동방심기루,망실의 이모션,亡失のエモーション,The Lost Emotion
Music,Hopeless Masquerade,音楽部門,東方心綺楼,음악부문,동방심기루,속세불변의 페시미즘,塵界不変のペシミズム,This Dull World's Unchanging Pessimism
Music,Hopeless Masquerade,音楽部門,東方心綺楼,음악부문,동방심기루,심기루 하야시,心綺楼囃子,Shinkirou Orchestra
Music,Hopeless Masquerade,音楽部門,東方心綺楼,음악부문,동방심기루,인기가 있는 장소,人気のある場所,A Popular Location
Music,Hopeless Masquerade,音楽部門,東方心綺楼,음악부문,동방심기루,인기가 없는 장소,人気のない場所,An Unpopular Location
Music,Hopeless Masquerade,音楽部門,東方心綺楼,음악부문,동방심기루,축시 3각의 마을,丑三つ時の里,The Village in the Dead of Night
Music,Hopeless Masquerade,音楽部門,東方心綺楼,음악부문,동방심기루,오늘의 1면 기사,本日の一面記事,Today's Front-Page Headline
Music,Hopeless Masquerade,音楽部門,東方心綺楼,음악부문,동방심기루,새벽구름,暁雲,Morning Clouds
Music,Hopeless Masquerade,音楽部門,東方心綺楼,음악부문,동방심기루,관판황혼신문,官板黄昏新聞,Officially-Sanctioned Twilight Newspaper
Music,Hopeless Masquerade,音楽部門,東方心綺楼,음악부문,동방심기루,심기루제 하야시,心綺楼祭囃子,Shinkirou Festival Orchestra
Music,Hopeless Masquerade,音楽部門,東方心綺楼,음악부문,동방심기루,연기자 선택,演者選択,Performer Selection
Music,Hopeless Masquerade,音楽部門,東方心綺楼,음악부문,동방심기루,사용되지 않는 장소,使われなかった場所,An Unused Location
Music,Double Dealing Character,音楽部門,東方輝針城,음악부문,동방휘침성,이상한 불제봉,不思議なお祓い棒,Mysterious Purification Rod
Music,Double Dealing Character,音楽部門,東方輝針城,음악부문,동방휘침성,미스트 레이크,ミストレイク,Mist Lake
Music,Double Dealing Character,音楽部門,東方輝針城,음악부문,동방휘침성,비경의 머메이드,秘境のマーメイド,Mermaid from the Uncharted Land
Music,Double Dealing Character,音楽部門,東方輝針城,음악부문,동방휘침성,운하를 다니는 인요,運河を行き交う人妖,Humans and Youkai Traversing the Canal
Music,Double Dealing Character,音楽部門,東方輝針城,음악부문,동방휘침성,버드나무 아래의 듀라한,柳の下のデュラハン,Dullahan Under the Willows
Music,Double Dealing Character,音楽部門,東方輝針城,음악부문,동방휘침성,만월의 죽림,満月の竹林,Bamboo Forest of the Full Moon
Music,Double Dealing Character,音楽部門,東方輝針城,음악부문,동방휘침성,고독한 웨어울프,孤独なウェアウルフ,Lonesome Werewolf
Music,Double Dealing Character,音楽部門,東方輝針城,음악부문,동방휘침성,매지컬 스톰,マジカルストーム,Magical Storm
Music,Double Dealing Character,音楽部門,東方輝針城,음악부문,동방휘침성,환상 정유리,幻想浄瑠璃,Illusionary Joururi
Music,Double Dealing Character,音楽部門,東方輝針城,음악부문,동방휘침성,공중에 가라앉은 휘침성,空中に沈む輝針城,The Shining Needle Castle Sinking in the Air
Music,Double Dealing Character,音楽部門,東方輝針城,음악부문,동방휘침성,리버스 이데올로기,リバースイデオロギー,Reverse Ideology
Music,Double Dealing Character,音楽部門,東方輝針城,음악부문,동방휘침성,침소봉대의 천수각,針小棒大の天守閣,The Exaggerated Castle Keep
Music,Double Dealing Character,音楽部門,東方輝針城,음악부문,동방휘침성,빛나는 바늘의 소인족 ~ Little Princess,輝く針の小人族　～ Little Princess,Inchlings of the Shining Needle ~ Little Princess
Music,Double Dealing Character,音楽部門,東方輝針城,음악부문,동방휘침성,마력의 뇌운,魔力の雷雲,Thunderclouds of Magical Power
Music,Double Dealing Character,音楽部門,東方輝針城,음악부문,동방휘침성,원시의 비트 ~ Pristine Beat,始原のビート　～ Pristine Beat,Primordial Beat ~ Pristine Beat
Music,Double Dealing Character,音楽部門,東方輝針城,음악부문,동방휘침성,요술망치의 마력,小槌の魔力,Magical Power of the Mallet
Music,Double Dealing Character,音楽部門,東方輝針城,음악부문,동방휘침성,이상하고 이상한 도구들,不思議な不思議な道具達,"Mysterious, Mysterious Tools"
Music,Double Dealing Character,音楽部門,東方輝針城,음악부문,동방휘침성,플레이어즈 스코어,プレイヤーズスコア,Player's Score
Music,Impossible Spell Card,音楽部門,弾幕アマノジャク,음악부문,탄막 아마노자쿠,반칙의 낭연을 올려라,反則の狼煙を上げろ,Raise the Signal Fire of Cheating
Music,Impossible Spell Card,音楽部門,弾幕アマノジャク,음악부문,탄막 아마노자쿠,비경의 머메이드,秘境のマーメイド,Mermaid from the Uncharted Land
Music,Impossible Spell Card,音楽部門,弾幕アマノジャク,음악부문,탄막 아마노자쿠,불가능 탄막에는 반칙을,不可能弾幕には反則を,Cheat Against the Impossible Danmaku
Music,Impossible Spell Card,音楽部門,弾幕アマノジャク,음악부문,탄막 아마노자쿠,리버스 이데올로기,リバースイデオロギー,Reverse Ideology
Music,Impossible Spell Card,音楽部門,弾幕アマノジャク,음악부문,탄막 아마노자쿠,미드나이트 스펠카드,ミッドナイトスペルカード,Midnight Spell Card
Music,Impossible Spell Card,音楽部門,弾幕アマノジャク,음악부문,탄막 아마노자쿠,환상 정유리,幻想浄瑠璃,Illusionary Joururi
Music,Impossible Spell Card,音楽部門,弾幕アマノジャク,음악부문,탄막 아마노자쿠,로맨틱 도비행,ロマンチック逃飛行,Romantic Escape Flight
Music,Impossible Spell Card,音楽部門,弾幕アマノジャク,음악부문,탄막 아마노자쿠,요괴의 산 ~ Mysterious Mountain,妖怪の山　～ Mysterious Mountain,Youkai Mountain ~ Mysterious Mountain
Music,Impossible Spell Card,音楽部門,弾幕アマノジャク,음악부문,탄막 아마노자쿠,영원의 삼일천하,永遠の三日天下,Eternal Transient Reign
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,이색연화접 ~ Red and White,二色蓮花蝶　～ Red and White,Dichromatic Lotus Butterfly ~ Red and White
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,사랑색 마스터 스파크,恋色マスタースパーク,Love-Colored Master Spark
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,구세대 아저씨와 하이칼라 소녀,時代親父とハイカラ少女,The Traditional Old Man and the Stylish Girl
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,감정의 마천루 ~ Cosmic Mind,感情の摩天楼　～ Cosmic Mind,Emotional Skyscraper ~ Cosmic Mind
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,오오미와 신화전,大神神話伝,Omiwa Legend
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,쇼토쿠전설 ~ True Administrator,聖徳伝説　～ True Administrator,Shoutoku Legend ~ True Administrator
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,아쿠타가와 류노스케의 캇파 ~ Candid Friend,芥川龍之介の河童　～ Candid Friend,"Akutagawa Ryuunosuke's ""Kappa"" ~ Candid Friend"
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,하르트만의 요괴소녀,ハルトマンの妖怪少女,Hartmann's Youkai Girl
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,환상향의 후타츠이와,幻想郷の二ッ岩,Futatsuiwa from Gensokyo
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,망실의 이모션,亡失のエモーション,The Lost Emotion
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,"달까지 닿아라, 불사의 연기",月まで届け、不死の煙,"Reach for the Moon, Immortal Smoke"
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,빛나는 바늘의 소인족 ~ Little Princess,輝く針の小人族　～ Little Princess,Inchlings of the Shining Needle ~ Little Princess
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,마음을 들썩이는 도시전설,心揺さぶる都市伝説,Heart-Stirring Urban Legends
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,환상향 불가사의 발견,幻想郷ふしぎ発見,Gensokyo Mystery Discovery
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,볼이 있는 일상,ボールのある日常,An Everyday Life with Balls
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,나타난 전승의 형태,顕現した伝承の形,Forms of Manifested Folklore
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,시대의 풍조의 방문,時代の風の訪れ,Arrival of the Winds of the Era
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,가치를 모르겠어,価値がわからない,The Value Is Unrealized
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,가능성을 믿고서,可能性を信じて,Believe in Possibilities
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,진실을 아는 자,真実を知る者,Those Who Know the Truth
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,바깥 세계 포크로어,外界フォークロア,Outside World Folklore
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,각자의 결말,各々の結末,Each Ending
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,밝혀지는 심비,明かされる深秘,The Arcane Is Revealed
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,오컬트 아 라 카르트,オカルトアラカルト,Occult à la Carte
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,일곱 구슬 수집 쇼다운,七玉蒐集ショウダウン,Seven-Orb Collection Showdown
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,공정한 쟁탈전,公正なる奪い合い,Fair Scramble
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,대척점의 종,対蹠地の鐘,Bell of the Antipodes
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,죽림 인 플레임,竹林インフレイム,Bamboo Forest in Flames
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,꽃 틈새의 배틀필드,華狭間のバトルフィールド,Battlefield of the Flower Threshold
Music,Urban Legend in Limbo,音楽部門,東方深秘録,음악부문,동방심비록,라스트 오컬티즘 ~ 현세의 비술사,ラストオカルティズム　～ 現し世の秘術師,Last Occultism ~ Esotericist of the Present World
Music,Legacy of Lunatic Kingdom,音楽部門,東方紺珠伝,음악부문,동방감주전,우주 무녀 나타나다,宇宙巫女現る,The Space Shrine Maiden Appears
Music,Legacy of Lunatic Kingdom,音楽部門,東方紺珠伝,음악부문,동방감주전,"잊기 어려운, 인연의 푸르름",忘れがたき、よすがの緑,"Unforgettable, the Nostalgic Greenery"
Music,Legacy of Lunatic Kingdom,音楽部門,東方紺珠伝,음악부문,동방감주전,토끼는 내려앉았다,兎は舞い降りた,The Rabbit Has Landed
Music,Legacy of Lunatic Kingdom,音楽部門,東方紺珠伝,음악부문,동방감주전,호수는 맑은 달빛을 비추며,湖は浄めの月光を映して,The Lake Reflects the Cleansed Moonlight
Music,Legacy of Lunatic Kingdom,音楽部門,東方紺珠伝,음악부문,동방감주전,9월의 펌프킨,九月のパンプキン,September Pumpkin
Music,Legacy of Lunatic Kingdom,音楽部門,東方紺珠伝,음악부문,동방감주전,우주를 나는 이상한 무녀,宇宙を飛ぶ不思議な巫女,The Mysterious Shrine Maiden Flying Through Space
Music,Legacy of Lunatic Kingdom,音楽部門,東方紺珠伝,음악부문,동방감주전,영원의 춘몽,永遠の春夢,Eternal Spring Dream
Music,Legacy of Lunatic Kingdom,音楽部門,東方紺珠伝,음악부문,동방감주전,얼어붙은 영원의 도시,凍り付いた永遠の都,The Frozen Eternal Capital
